timestamp,camera,handle_condition
2025-07-31 13:26:56.063369,cam2,0
2025-07-31 13:26:56.567730,cam1,0
2025-07-31 13:26:56.624994,cam2,0
2025-07-31 13:26:57.128684,cam1,0
2025-07-31 13:26:57.185041,cam2,0
2025-07-31 13:26:57.714504,cam1,0
2025-07-31 13:26:57.770835,cam2,0
2025-07-31 13:26:58.295735,cam1,0
2025-07-31 13:26:58.349110,cam2,0
2025-07-31 13:26:58.874994,cam1,0
2025-07-31 13:26:58.926003,cam2,0
2025-07-31 13:26:59.456465,cam1,0
2025-07-31 13:26:59.507402,cam2,0
2025-07-31 13:27:00.036855,cam1,0
2025-07-31 13:27:00.089005,cam2,0
2025-07-31 13:27:00.615338,cam1,0
2025-07-31 13:27:00.665976,cam2,0
2025-07-31 13:27:01.194583,cam1,0
2025-07-31 13:27:01.246406,cam2,0
2025-07-31 13:27:01.774491,cam1,0
2025-07-31 13:27:01.825763,cam2,0
2025-07-31 13:27:02.362343,cam1,0
2025-07-31 13:27:02.423402,cam2,0
2025-07-31 13:27:02.946386,cam1,0
2025-07-31 13:27:03.004010,cam2,0
2025-07-31 13:27:03.509668,cam1,0
2025-07-31 13:27:03.567222,cam2,0
2025-07-31 13:27:04.089250,cam1,0
2025-07-31 13:27:04.140978,cam2,0
2025-07-31 13:27:04.649264,cam1,0
2025-07-31 13:27:04.699461,cam2,0
2025-07-31 13:27:05.229362,cam1,0
2025-07-31 13:27:05.281082,cam2,0
2025-07-31 13:27:05.806339,cam1,0
2025-07-31 13:27:05.857702,cam2,0
2025-07-31 13:27:06.370512,cam1,0
2025-07-31 13:27:06.430111,cam2,0
2025-07-31 13:27:06.955343,cam1,0
2025-07-31 13:27:07.010145,cam2,0
2025-07-31 13:27:07.519554,cam1,0
2025-07-31 13:27:07.572961,cam2,0
2025-07-31 13:27:08.100611,cam1,0
2025-07-31 13:27:08.150421,cam2,0
2025-07-31 13:27:08.686020,cam1,0
2025-07-31 13:27:08.737035,cam2,0
2025-07-31 13:27:09.400243,cam1,0
2025-07-31 13:27:09.448868,cam2,0
2025-07-31 13:27:09.987874,cam1,0
2025-07-31 13:27:10.037684,cam2,0
2025-07-31 13:27:10.545193,cam1,0
2025-07-31 13:27:10.598537,cam2,0
2025-07-31 13:27:11.125676,cam1,0
2025-07-31 13:27:11.176549,cam2,0
2025-07-31 13:27:11.707905,cam1,0
2025-07-31 13:27:11.759588,cam2,0
2025-07-31 13:27:12.287277,cam1,0
2025-07-31 13:27:12.336585,cam2,0
2025-07-31 13:27:12.868726,cam1,0
2025-07-31 13:27:12.919629,cam2,0
2025-07-31 13:27:13.447567,cam1,0
2025-07-31 13:27:13.496825,cam2,0
2025-07-31 13:27:14.037376,cam1,0
2025-07-31 13:27:14.096290,cam2,0
2025-07-31 13:27:14.625038,cam1,0
2025-07-31 13:27:14.683652,cam2,0
2025-07-31 13:27:15.212854,cam1,0
2025-07-31 13:27:15.269912,cam2,0
2025-07-31 13:27:15.793866,cam1,0
2025-07-31 13:27:15.845783,cam2,0
2025-07-31 13:27:16.374808,cam1,0
2025-07-31 13:27:16.424894,cam2,0
2025-07-31 13:27:16.953158,cam1,0
2025-07-31 13:27:17.002313,cam2,0
2025-07-31 13:27:17.523867,cam1,0
2025-07-31 13:27:17.574821,cam2,0
2025-07-31 13:27:18.080702,cam1,0
2025-07-31 13:27:18.133707,cam2,0
2025-07-31 13:27:18.663178,cam1,0
2025-07-31 13:27:18.713713,cam2,0
2025-07-31 13:27:19.242019,cam1,0
2025-07-31 13:27:19.292514,cam2,0
2025-07-31 13:27:19.830534,cam1,0
2025-07-31 13:27:19.888152,cam2,0
2025-07-31 13:27:20.412851,cam1,0
2025-07-31 13:27:20.464988,cam2,0
2025-07-31 13:27:20.994503,cam1,0
2025-07-31 13:27:21.044438,cam2,0
2025-07-31 13:27:21.551504,cam1,0
2025-07-31 13:27:21.605602,cam2,0
2025-07-31 13:27:22.133374,cam1,1
2025-07-31 13:27:22.185527,cam2,1
2025-07-31 13:27:22.748802,cam1,1
2025-07-31 13:27:22.803725,cam2,1
2025-07-31 13:27:23.364476,cam1,1
2025-07-31 13:27:23.418507,cam2,1
2025-07-31 13:27:23.980949,cam1,1
2025-07-31 13:27:24.036596,cam2,1
2025-07-31 13:27:24.584359,cam1,1
2025-07-31 13:27:24.643252,cam2,1
2025-07-31 13:27:25.197487,cam1,1
2025-07-31 13:27:25.251948,cam2,1
2025-07-31 13:27:25.814195,cam1,1
2025-07-31 13:27:25.866923,cam2,1
2025-07-31 13:27:26.430976,cam1,1
2025-07-31 13:27:26.483404,cam2,1
2025-07-31 13:27:27.048759,cam1,1
2025-07-31 13:27:27.103015,cam2,1
2025-07-31 13:27:27.665465,cam1,1
2025-07-31 13:27:27.719614,cam2,1
2025-07-31 13:27:28.248060,cam1,0
2025-07-31 13:27:28.297759,cam2,1
2025-07-31 13:27:28.829865,cam1,0
2025-07-31 13:27:28.880649,cam2,0
2025-07-31 13:27:29.413171,cam1,0
2025-07-31 13:27:29.463972,cam2,0
2025-07-31 13:27:29.991445,cam1,0
2025-07-31 13:27:30.041822,cam2,0
2025-07-31 13:27:30.550893,cam1,0
2025-07-31 13:27:30.604026,cam2,0
2025-07-31 13:27:31.133356,cam1,0
2025-07-31 13:27:31.182939,cam2,0
2025-07-31 13:27:31.721471,cam1,0
2025-07-31 13:27:31.780427,cam2,0
2025-07-31 13:27:32.309761,cam1,0
2025-07-31 13:27:32.366581,cam2,0
2025-07-31 13:27:32.896031,cam1,0
2025-07-31 13:27:32.947880,cam2,0
2025-07-31 13:27:33.461642,cam1,0
2025-07-31 13:27:33.515999,cam2,0
2025-07-31 13:27:34.046180,cam1,0
2025-07-31 13:27:34.096794,cam2,0
2025-07-31 13:27:34.633347,cam1,0
2025-07-31 13:27:34.683517,cam2,0
2025-07-31 13:27:35.217449,cam1,0
2025-07-31 13:27:35.266287,cam2,0
2025-07-31 13:27:35.777903,cam1,0
2025-07-31 13:27:35.830615,cam2,0
2025-07-31 13:27:36.359032,cam1,0
2025-07-31 13:27:36.408937,cam2,0
2025-07-31 13:27:36.947174,cam1,0
2025-07-31 13:27:37.006345,cam2,0
2025-07-31 13:27:37.528941,cam1,0
2025-07-31 13:27:37.588532,cam2,0
2025-07-31 13:27:38.112113,cam1,0
2025-07-31 13:27:38.164783,cam2,0
2025-07-31 13:27:38.694655,cam1,1
2025-07-31 13:27:38.749661,cam2,0
2025-07-31 13:27:39.309805,cam1,0
2025-07-31 13:27:39.364952,cam2,0
2025-07-31 13:27:39.879174,cam1,0
2025-07-31 13:27:39.930434,cam2,0
2025-07-31 13:27:40.458831,cam1,0
2025-07-31 13:27:40.511217,cam2,0
2025-07-31 13:27:41.030749,cam1,0
2025-07-31 13:27:41.085510,cam2,0
2025-07-31 13:27:41.591343,cam1,0
2025-07-31 13:27:41.646382,cam2,0
2025-07-31 13:27:42.172453,cam1,0
2025-07-31 13:27:42.223112,cam2,0
2025-07-31 13:27:42.757162,cam1,0
2025-07-31 13:27:42.812780,cam2,0
2025-07-31 13:27:43.341170,cam1,0
2025-07-31 13:27:43.393834,cam2,0
2025-07-31 13:27:43.921954,cam1,0
2025-07-31 13:27:43.973625,cam2,0
2025-07-31 13:27:44.495052,cam1,0
2025-07-31 13:27:44.550217,cam2,0
2025-07-31 13:27:45.059443,cam1,0
2025-07-31 13:27:45.115742,cam2,0
2025-07-31 13:27:45.642185,cam1,0
2025-07-31 13:27:45.694536,cam2,0
2025-07-31 13:27:46.221323,cam1,0
2025-07-31 13:27:46.272077,cam2,0
2025-07-31 13:27:46.802753,cam1,0
2025-07-31 13:27:46.851835,cam2,0
2025-07-31 13:27:47.389288,cam1,0
2025-07-31 13:27:47.448418,cam2,0
2025-07-31 13:27:47.973228,cam1,0
2025-07-31 13:27:48.027988,cam2,0
2025-07-31 13:27:48.532209,cam1,0
2025-07-31 13:27:48.588746,cam2,0
2025-07-31 13:27:49.113432,cam1,0
2025-07-31 13:27:49.163906,cam2,0
2025-07-31 13:27:49.688895,cam1,0
2025-07-31 13:27:49.739511,cam2,0
2025-07-31 13:27:50.246580,cam1,0
2025-07-31 13:27:50.298323,cam2,0
2025-07-31 13:27:50.826211,cam1,0
2025-07-31 13:27:50.875321,cam2,0
2025-07-31 13:27:51.415382,cam1,0
2025-07-31 13:27:51.474860,cam2,0
2025-07-31 13:27:51.999062,cam1,0
2025-07-31 13:27:52.057314,cam2,0
2025-07-31 13:27:52.562363,cam1,0
2025-07-31 13:27:52.622502,cam2,0
2025-07-31 13:27:53.140747,cam1,0
2025-07-31 13:27:53.191519,cam2,0
2025-07-31 13:27:53.722727,cam1,0
2025-07-31 13:27:53.773615,cam2,0
2025-07-31 13:27:54.301724,cam1,0
2025-07-31 13:27:54.351372,cam2,0
2025-07-31 13:27:54.887346,cam1,0
2025-07-31 13:27:54.940066,cam2,0
2025-07-31 13:27:55.467598,cam1,0
2025-07-31 13:27:55.517692,cam2,0
2025-07-31 13:27:56.064957,cam1,0
2025-07-31 13:27:56.123486,cam2,0
2025-07-31 13:27:56.653349,cam1,0
2025-07-31 13:27:56.711415,cam2,0
2025-07-31 13:27:57.241591,cam1,0
2025-07-31 13:27:57.299943,cam2,0
2025-07-31 13:27:57.827319,cam1,0
2025-07-31 13:27:57.884736,cam2,0
2025-07-31 13:27:58.410594,cam1,0
2025-07-31 13:27:58.464012,cam2,0
2025-07-31 13:27:58.988545,cam1,0
2025-07-31 13:27:59.040586,cam2,0
2025-07-31 13:27:59.556046,cam1,0
2025-07-31 13:27:59.607105,cam2,0
2025-07-31 13:28:00.133071,cam1,0
2025-07-31 13:28:00.184062,cam2,0
2025-07-31 13:28:00.713991,cam1,0
2025-07-31 13:28:00.764090,cam2,0
2025-07-31 13:28:01.293095,cam1,0
2025-07-31 13:28:01.342287,cam2,0
2025-07-31 13:28:01.881106,cam1,0
2025-07-31 13:28:01.939704,cam2,0
2025-07-31 13:28:02.469350,cam1,0
2025-07-31 13:28:02.526071,cam2,0
2025-07-31 13:28:03.059388,cam1,0
2025-07-31 13:28:03.117971,cam2,0
2025-07-31 13:28:03.639944,cam1,0
2025-07-31 13:28:03.692808,cam2,0
2025-07-31 13:28:04.223576,cam1,0
2025-07-31 13:28:04.274697,cam2,0
2025-07-31 13:28:04.802393,cam1,0
2025-07-31 13:28:04.853038,cam2,0
2025-07-31 13:28:05.380658,cam1,0
2025-07-31 13:28:05.431630,cam2,0
2025-07-31 13:28:05.957615,cam1,0
2025-07-31 13:28:06.007855,cam2,0
2025-07-31 13:28:06.526060,cam1,0
2025-07-31 13:28:06.577834,cam2,0
2025-07-31 13:28:07.103086,cam1,0
2025-07-31 13:28:07.153046,cam2,0
2025-07-31 13:28:07.691597,cam1,0
2025-07-31 13:28:07.750036,cam2,0
2025-07-31 13:28:08.278804,cam1,0
2025-07-31 13:28:08.337611,cam2,0
2025-07-31 13:28:08.864933,cam1,0
2025-07-31 13:28:08.918094,cam2,0
2025-07-31 13:28:09.444129,cam1,0
2025-07-31 13:28:09.498619,cam2,0
2025-07-31 13:28:10.024205,cam1,0
2025-07-31 13:28:10.075760,cam2,0
2025-07-31 13:28:10.583637,cam1,0
2025-07-31 13:28:10.635309,cam2,0
2025-07-31 13:28:11.164364,cam1,0
2025-07-31 13:28:11.214598,cam2,0
2025-07-31 13:28:11.739682,cam1,0
2025-07-31 13:28:11.790260,cam2,0
2025-07-31 13:28:12.301318,cam1,0
2025-07-31 13:28:12.353274,cam2,0
2025-07-31 13:28:12.880612,cam1,0
2025-07-31 13:28:12.931339,cam2,0
2025-07-31 13:28:13.442811,cam1,0
2025-07-31 13:28:13.495936,cam2,0
2025-07-31 13:28:14.024743,cam1,1
2025-07-31 13:28:14.080587,cam2,1
2025-07-31 13:28:14.614534,cam1,1
2025-07-31 13:28:14.678854,cam2,1
2025-07-31 13:28:15.224233,cam1,1
2025-07-31 13:28:15.280404,cam2,1
2025-07-31 13:28:15.821820,cam1,1
2025-07-31 13:28:15.880834,cam2,1
2025-07-31 13:28:16.436938,cam1,1
2025-07-31 13:28:16.488116,cam2,1
2025-07-31 13:28:17.055071,cam1,1
2025-07-31 13:28:17.108731,cam2,1
2025-07-31 13:28:17.658589,cam1,1
2025-07-31 13:28:17.713303,cam2,1
2025-07-31 13:28:18.273624,cam1,1
2025-07-31 13:28:18.328284,cam2,1
2025-07-31 13:28:18.887889,cam1,1
2025-07-31 13:28:18.943230,cam2,1
2025-07-31 13:28:19.507101,cam1,1
2025-07-31 13:28:19.562492,cam2,1
2025-07-31 13:28:20.086517,cam1,1
2025-07-31 13:28:20.136730,cam2,1
2025-07-31 13:28:20.670701,cam1,0
2025-07-31 13:28:20.720326,cam2,1
2025-07-31 13:28:21.249882,cam1,0
2025-07-31 13:28:21.301146,cam2,0
2025-07-31 13:28:21.831976,cam1,0
2025-07-31 13:28:21.882625,cam2,0
2025-07-31 13:28:22.410832,cam1,0
2025-07-31 13:28:22.462372,cam2,0
2025-07-31 13:28:22.992576,cam1,0
2025-07-31 13:28:23.043352,cam2,0
2025-07-31 13:28:23.562192,cam1,0
2025-07-31 13:28:23.621317,cam2,0
2025-07-31 13:28:24.147376,cam1,0
2025-07-31 13:28:24.202381,cam2,0
2025-07-31 13:28:24.706650,cam1,0
2025-07-31 13:28:24.761603,cam2,0
2025-07-31 13:28:25.289579,cam1,0
2025-07-31 13:28:25.339740,cam2,0
2025-07-31 13:28:25.869435,cam1,0
2025-07-31 13:28:25.920224,cam2,0
2025-07-31 13:28:26.456707,cam1,0
2025-07-31 13:28:26.508661,cam2,0
2025-07-31 13:28:27.039417,cam1,0
2025-07-31 13:28:27.093950,cam2,0
2025-07-31 13:28:27.597364,cam1,0
2025-07-31 13:28:27.652581,cam2,0
2025-07-31 13:28:28.184666,cam1,0
2025-07-31 13:28:28.244019,cam2,0
2025-07-31 13:28:28.767978,cam1,0
2025-07-31 13:28:28.821961,cam2,0
2025-07-31 13:28:29.347933,cam1,0
2025-07-31 13:28:29.400345,cam2,0
2025-07-31 13:28:29.929015,cam1,0
2025-07-31 13:28:29.978348,cam2,0
2025-07-31 13:28:30.508236,cam1,0
2025-07-31 13:28:30.561865,cam2,0
2025-07-31 13:28:31.090081,cam1,0
2025-07-31 13:28:31.140292,cam2,0
2025-07-31 13:28:31.670709,cam1,0
2025-07-31 13:28:31.720494,cam2,0
2025-07-31 13:28:32.229444,cam1,0
2025-07-31 13:28:32.280893,cam2,0
2025-07-31 13:28:32.806752,cam1,0
2025-07-31 13:28:32.858215,cam2,0
2025-07-31 13:28:33.393797,cam1,0
2025-07-31 13:28:33.450478,cam2,0
2025-07-31 13:28:33.976746,cam1,0
2025-07-31 13:28:34.033302,cam2,0
2025-07-31 13:28:34.557328,cam1,0
2025-07-31 13:28:34.608821,cam2,0
2025-07-31 13:28:35.136368,cam1,0
2025-07-31 13:28:35.188587,cam2,0
2025-07-31 13:28:35.718010,cam1,0
2025-07-31 13:28:35.768325,cam2,0
2025-07-31 13:28:36.276360,cam1,0
2025-07-31 13:28:36.328969,cam2,0
2025-07-31 13:28:36.840618,cam1,0
2025-07-31 13:28:36.893933,cam2,0
2025-07-31 13:28:37.417501,cam1,0
2025-07-31 13:28:37.470560,cam2,0
2025-07-31 13:28:37.998746,cam1,0
2025-07-31 13:28:38.050882,cam2,0
2025-07-31 13:28:38.576148,cam1,0
2025-07-31 13:28:38.629181,cam2,0
2025-07-31 13:28:39.158161,cam1,0
2025-07-31 13:28:39.210065,cam2,0
2025-07-31 13:28:39.713594,cam1,0
2025-07-31 13:28:39.768341,cam2,0
2025-07-31 13:28:40.295963,cam1,0
2025-07-31 13:28:40.348229,cam2,0
2025-07-31 13:28:40.875060,cam1,0
2025-07-31 13:28:40.926816,cam2,0
2025-07-31 13:28:41.461832,cam1,0
2025-07-31 13:28:41.522112,cam2,0
2025-07-31 13:28:42.046398,cam1,0
2025-07-31 13:28:42.108584,cam2,0
2025-07-31 13:28:42.604689,cam1,0
2025-07-31 13:28:42.675133,cam2,0
2025-07-31 13:38:57,cam1,False,No handle detected
2025-07-31 13:38:57,cam2,False,No handle detected
2025-07-31 13:38:58,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:38:58,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:38:58,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:38:58,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:38:59,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:38:59,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:38:59,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:38:59,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:00,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:00,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:01,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:01,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:01,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:01,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:02,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:02,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:02,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:02,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:03,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:03,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:03,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:03,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:04,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:04,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:04,cam1,False,No handle detected
2025-07-31 13:39:05,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:05,cam1,False,No handle detected
2025-07-31 13:39:05,cam2,True,Ignored - Seen in last 3s
2025-07-31 13:39:06,cam1,False,No handle detected
2025-07-31 13:39:06,cam2,False,No handle detected
2025-07-31 13:39:06,cam1,False,No handle detected
2025-07-31 13:39:06,cam2,False,No handle detected
2025-07-31 13:39:07,cam1,False,No handle detected
2025-07-31 13:39:07,cam2,False,No handle detected
2025-07-31 13:39:07,cam1,False,No handle detected
2025-07-31 13:39:07,cam2,False,No handle detected
2025-07-31 13:39:08,cam1,False,No handle detected
2025-07-31 13:39:08,cam2,False,No handle detected
2025-07-31 13:39:08,cam1,False,No handle detected
2025-07-31 13:39:09,cam2,False,No handle detected
2025-07-31 13:39:09,cam1,False,No handle detected
2025-07-31 13:39:09,cam2,False,No handle detected
2025-07-31 13:39:10,cam1,False,No handle detected
2025-07-31 13:39:10,cam2,False,No handle detected
2025-07-31 13:39:10,cam1,False,No handle detected
2025-07-31 13:39:10,cam2,False,No handle detected
2025-07-31 13:39:11,cam1,False,No handle detected
2025-07-31 13:39:11,cam2,False,No handle detected
2025-07-31 13:39:11,cam1,False,No handle detected
2025-07-31 13:39:11,cam2,False,No handle detected
2025-07-31 13:39:12,cam1,False,No handle detected
2025-07-31 13:39:12,cam2,False,No handle detected
2025-07-31 13:39:12,cam1,False,No handle detected
2025-07-31 13:39:12,cam2,False,No handle detected
2025-07-31 13:39:13,cam1,False,No handle detected
2025-07-31 13:39:13,cam2,False,No handle detected
2025-07-31 13:39:14,cam1,False,No handle detected
2025-07-31 13:39:14,cam2,False,No handle detected
2025-07-31 13:39:14,cam1,False,No handle detected
2025-07-31 13:39:14,cam2,False,No handle detected
2025-07-31 13:39:15,cam1,False,No handle detected
2025-07-31 13:39:15,cam2,False,No handle detected
2025-07-31 13:39:15,cam1,True,Ignored - Seen in last 3s
2025-07-31 13:39:15,cam2,False,No handle detected
2025-07-31 13:39:16,cam1,False,No handle detected
2025-07-31 13:39:16,cam2,False,No handle detected
2025-07-31 13:39:16,cam1,False,No handle detected
2025-07-31 13:39:16,cam2,False,No handle detected
2025-07-31 13:39:17,cam1,False,No handle detected
2025-07-31 13:39:17,cam2,False,No handle detected
2025-07-31 13:39:17,cam1,False,No handle detected
2025-07-31 13:39:18,cam2,False,No handle detected
2025-07-31 13:39:18,cam1,False,No handle detected
2025-07-31 13:39:18,cam2,False,No handle detected
2025-07-31 13:39:19,cam1,False,No handle detected
2025-07-31 13:39:19,cam2,False,No handle detected
2025-07-31 13:39:19,cam1,False,No handle detected
2025-07-31 13:39:19,cam2,False,No handle detected
2025-07-31 13:39:20,cam1,False,No handle detected
2025-07-31 13:39:20,cam2,False,No handle detected
2025-07-31 13:39:20,cam1,False,No handle detected
2025-07-31 13:39:20,cam2,False,No handle detected
2025-07-31 13:39:21,cam1,False,No handle detected
2025-07-31 13:39:21,cam2,False,No handle detected
2025-07-31 13:39:21,cam1,False,No handle detected
2025-07-31 13:39:22,cam2,False,No handle detected
2025-07-31 13:39:22,cam1,False,No handle detected
2025-07-31 13:39:22,cam2,False,No handle detected
2025-07-31 13:39:23,cam1,False,No handle detected
2025-07-31 13:39:23,cam2,False,No handle detected
2025-07-31 13:39:23,cam1,False,No handle detected
2025-07-31 13:39:23,cam2,False,No handle detected
2025-07-31 13:39:24,cam1,False,No handle detected
2025-07-31 13:39:24,cam2,False,No handle detected
2025-07-31 13:39:24,cam1,False,No handle detected
2025-07-31 13:39:24,cam2,False,No handle detected
2025-07-31 13:39:25,cam1,False,No handle detected
2025-07-31 13:39:25,cam2,False,No handle detected
2025-07-31 13:39:25,cam1,False,No handle detected
2025-07-31 13:39:25,cam2,False,No handle detected
2025-07-31 13:39:26,cam1,False,No handle detected
2025-07-31 13:39:26,cam2,False,No handle detected
2025-07-31 13:39:26,cam1,False,No handle detected
2025-07-31 13:39:27,cam2,False,No handle detected
2025-07-31 13:39:27,cam1,False,No handle detected
2025-07-31 13:39:27,cam2,False,No handle detected
2025-07-31 13:39:28,cam1,False,No handle detected
2025-07-31 13:39:28,cam2,False,No handle detected
2025-07-31 13:39:28,cam1,False,No handle detected
2025-07-31 13:39:28,cam2,False,No handle detected
2025-07-31 13:39:29,cam1,False,No handle detected
2025-07-31 13:39:29,cam2,False,No handle detected
2025-07-31 13:39:29,cam1,False,No handle detected
2025-07-31 13:39:29,cam2,False,No handle detected
2025-07-31 13:39:30,cam1,False,No handle detected
2025-07-31 13:39:30,cam2,False,No handle detected
2025-07-31 13:39:30,cam1,False,No handle detected
2025-07-31 13:39:31,cam2,False,No handle detected
2025-07-31 13:39:31,cam1,False,No handle detected
2025-07-31 13:39:31,cam2,False,No handle detected
2025-07-31 13:39:32,cam1,False,No handle detected
2025-07-31 13:39:32,cam2,False,No handle detected
2025-07-31 13:39:32,cam1,False,No handle detected
2025-07-31 13:39:32,cam2,False,No handle detected
2025-07-31 13:39:33,cam1,False,No handle detected
2025-07-31 13:39:33,cam2,False,No handle detected
2025-07-31 13:39:33,cam1,False,No handle detected
2025-07-31 13:39:33,cam2,False,No handle detected
2025-07-31 13:39:34,cam1,False,No handle detected
2025-07-31 13:39:34,cam2,False,No handle detected
2025-07-31 13:39:34,cam1,False,No handle detected
2025-07-31 13:39:35,cam2,False,No handle detected
2025-07-31 13:39:35,cam1,False,No handle detected
2025-07-31 13:39:35,cam2,False,No handle detected
2025-07-31 13:39:36,cam1,False,No handle detected
2025-07-31 13:39:36,cam2,False,No handle detected
2025-07-31 13:39:36,cam1,False,No handle detected
2025-07-31 13:39:36,cam2,False,No handle detected
2025-07-31 13:39:37,cam1,False,No handle detected
2025-07-31 13:39:37,cam2,False,No handle detected
2025-07-31 13:39:37,cam1,False,No handle detected
2025-07-31 13:39:37,cam2,False,No handle detected
2025-07-31 13:39:38,cam1,False,No handle detected
2025-07-31 13:39:38,cam2,False,No handle detected
2025-07-31 13:39:39,cam1,False,No handle detected
2025-07-31 13:39:39,cam2,False,No handle detected
2025-07-31 13:39:39,cam1,False,No handle detected
2025-07-31 13:39:39,cam2,False,No handle detected
2025-07-31 13:39:40,cam1,False,No handle detected
2025-07-31 13:39:40,cam2,False,No handle detected
2025-07-31 13:39:40,cam1,False,No handle detected
2025-07-31 13:39:40,cam2,False,No handle detected
2025-07-31 13:39:41,cam1,False,No handle detected
2025-07-31 13:39:41,cam2,False,No handle detected
2025-07-31 13:39:41,cam1,False,No handle detected
2025-07-31 13:39:41,cam2,False,No handle detected
2025-07-31 13:39:42,cam1,False,No handle detected
2025-07-31 13:39:42,cam2,False,No handle detected
2025-07-31 13:39:43,cam1,False,No handle detected
2025-07-31 13:39:43,cam2,False,No handle detected
2025-07-31 13:39:43,cam1,False,No handle detected
2025-07-31 13:39:43,cam2,False,No handle detected
2025-07-31 13:39:44,cam1,False,No handle detected
2025-07-31 13:39:44,cam2,False,No handle detected
2025-07-31 13:39:44,cam1,False,No handle detected
2025-07-31 13:39:44,cam2,False,No handle detected
2025-07-31 13:39:45,cam1,False,No handle detected
2025-07-31 13:39:45,cam2,False,No handle detected
2025-07-31 13:39:45,cam1,False,No handle detected
2025-07-31 13:39:45,cam2,False,No handle detected
2025-07-31 13:39:46,cam1,False,No handle detected
2025-07-31 13:39:46,cam2,False,No handle detected
2025-07-31 13:39:47,cam2,False,No handle detected
2025-07-31 13:39:47,cam1,False,No handle detected
2025-07-31 13:39:47,cam2,False,No handle detected
2025-07-31 13:39:47,cam1,False,No handle detected
2025-07-31 13:39:48,cam2,False,No handle detected
2025-07-31 13:39:48,cam1,False,No handle detected
2025-07-31 13:39:48,cam2,False,No handle detected
2025-07-31 13:39:49,cam1,False,No handle detected
2025-07-31 13:39:49,cam2,False,No handle detected
2025-07-31 13:39:49,cam1,False,No handle detected
2025-07-31 13:39:50,cam2,False,No handle detected
2025-07-31 13:39:50,cam1,False,No handle detected
2025-07-31 13:39:50,cam2,False,No handle detected
2025-07-31 13:39:50,cam1,False,No handle detected
2025-07-31 13:39:51,cam2,False,No handle detected
2025-07-31 13:39:51,cam1,False,No handle detected
2025-07-31 13:39:51,cam2,False,No handle detected
2025-07-31 13:39:51,cam1,False,No handle detected
2025-07-31 13:39:52,cam2,False,No handle detected
2025-07-31 13:39:52,cam1,False,No handle detected
2025-07-31 13:39:52,cam2,False,No handle detected
2025-07-31 13:39:53,cam1,False,No handle detected
2025-07-31 13:39:53,cam2,False,No handle detected
2025-07-31 13:39:53,cam1,False,No handle detected
2025-07-31 13:39:54,cam2,False,No handle detected
2025-07-31 13:39:54,cam1,False,No handle detected
2025-07-31 13:39:54,cam2,False,No handle detected
2025-07-31 13:39:54,cam1,False,No handle detected
2025-07-31 13:39:55,cam2,False,No handle detected
2025-07-31 13:39:55,cam1,False,No handle detected
2025-07-31 13:39:55,cam2,False,No handle detected
2025-07-31 13:39:56,cam1,False,No handle detected
2025-07-31 13:39:56,cam2,False,No handle detected
2025-07-31 13:39:56,cam1,False,No handle detected
2025-07-31 13:39:57,cam2,False,No handle detected
2025-07-31 13:39:57,cam1,False,No handle detected
2025-07-31 13:39:57,cam2,False,No handle detected
2025-07-31 13:39:57,cam1,False,No handle detected
2025-07-31 13:39:58,cam2,False,No handle detected
2025-07-31 13:39:58,cam1,False,No handle detected
2025-07-31 13:39:58,cam2,False,No handle detected
2025-07-31 13:39:58,cam1,False,No handle detected
2025-07-31 13:39:59,cam2,False,No handle detected
2025-07-31 13:39:59,cam1,False,No handle detected
2025-07-31 13:39:59,cam2,False,No handle detected
2025-07-31 13:40:00,cam1,False,No handle detected
2025-07-31 13:40:00,cam2,False,No handle detected
2025-07-31 13:40:00,cam1,False,No handle detected
2025-07-31 13:40:01,cam2,False,No handle detected
2025-07-31 13:40:01,cam1,False,No handle detected
2025-07-31 13:40:01,cam2,False,No handle detected
2025-07-31 13:40:01,cam1,False,No handle detected
2025-07-31 13:40:02,cam2,False,No handle detected
